JBFNET (
  (dataBranch): DATABRANCH (
  )
  (guideBranch): GUIDEBRANCH (
    (conv1): Conv2d(10, 12, kernel_size=(3, 3), stride=(1, 1))
    (bn1): BatchNorm1d(12, eps=1e-05, momentum=0.1, affine=True)
    (softmax): Softmax ()
    (kalan): KALANTARI (
      (hidden): Linear (33 -> 30)
      (hidden2): Linear (30 -> 30)
      (out): Linear (33 -> 12)
    )
  )
)
json_stats: {"ext": "005.exr", "save": "logs", "imageSize": 600, "nbGuide": 10, "dir_test": "/home/laurent/dataset3/test/exr/", "workers": 16, "dir_train": "/home/laurent/dataset3/train/exr/", "gpu_id": "1", "save_model_step": [1, 2, 3, 10, 100, 1000], "n_hidden": 30, "K2": 31, "K1": 3, "nbCrops": 20, "lr": 1, "imageHeight": 1920, "imageWidth": 1280, "stride": 1, "batchSize": 1, "nbFeatures": 12}
json_stats: {"train_loss": 0.010791534539459953, "test_loss": 0.007620416819170508, "epoch": 100, "epoch_time": 58.858251094818115}
json_stats: {"train_loss": 0.011023396992607525, "test_loss": 0.007616615863013993, "epoch": 101, "epoch_time": 58.606292963027954}
json_stats: {"train_loss": 0.010765291565644836, "test_loss": 0.007614261234920046, "epoch": 102, "epoch_time": 58.768327951431274}
json_stats: {"train_loss": 0.011031823254328358, "test_loss": 0.007613026831360544, "epoch": 103, "epoch_time": 58.536970138549805}
json_stats: {"train_loss": 0.011035241585141096, "test_loss": 0.007610629162085562, "epoch": 104, "epoch_time": 58.1899631023407}
json_stats: {"train_loss": 0.01116229493353299, "test_loss": 0.007607809260779612, "epoch": 105, "epoch_time": 58.927529096603394}
json_stats: {"train_loss": 0.010746120231930738, "test_loss": 0.007605388128405144, "epoch": 106, "epoch_time": 59.718640089035034}
json_stats: {"train_loss": 0.010845013097096136, "test_loss": 0.007602863166595155, "epoch": 107, "epoch_time": 59.46893501281738}
json_stats: {"train_loss": 0.01095297713037186, "test_loss": 0.007601161195867742, "epoch": 108, "epoch_time": 58.572678089141846}
json_stats: {"train_loss": 0.010972969728600845, "test_loss": 0.007598361491722176, "epoch": 109, "epoch_time": 59.11850309371948}
json_stats: {"train_loss": 0.010766631914376622, "test_loss": 0.00759578682626082, "epoch": 110, "epoch_time": 58.97838497161865}
json_stats: {"train_loss": 0.011177452515179992, "test_loss": 0.007593867575707755, "epoch": 111, "epoch_time": 59.58317804336548}
json_stats: {"train_loss": 0.010828978277338797, "test_loss": 0.007592754536212277, "epoch": 112, "epoch_time": 60.24883198738098}
json_stats: {"train_loss": 0.010721118608243251, "test_loss": 0.007589422040087362, "epoch": 113, "epoch_time": 59.840555906295776}
json_stats: {"train_loss": 0.010844701765568326, "test_loss": 0.007587482402213526, "epoch": 114, "epoch_time": 60.115642070770264}
json_stats: {"train_loss": 0.010790140490003285, "test_loss": 0.007585630859660847, "epoch": 115, "epoch_time": 59.151139974594116}
json_stats: {"train_loss": 0.010752230262994844, "test_loss": 0.007584066643032503, "epoch": 116, "epoch_time": 59.86613392829895}
json_stats: {"train_loss": 0.010846657841096796, "test_loss": 0.00758220640615079, "epoch": 117, "epoch_time": 60.15843105316162}
json_stats: {"train_loss": 0.011027475807904488, "test_loss": 0.007579472771617629, "epoch": 118, "epoch_time": 59.90553402900696}
json_stats: {"train_loss": 0.010909690427416492, "test_loss": 0.007577482558665335, "epoch": 119, "epoch_time": 59.97230100631714}
json_stats: {"train_loss": 0.011011748466266211, "test_loss": 0.007575868939193273, "epoch": 120, "epoch_time": 58.413158893585205}
json_stats: {"train_loss": 0.010983465956376186, "test_loss": 0.007573757113141543, "epoch": 121, "epoch_time": 60.30624294281006}
json_stats: {"train_loss": 0.010968065266891643, "test_loss": 0.0075721811599184065, "epoch": 122, "epoch_time": 59.26054906845093}
json_stats: {"train_loss": 0.01083800033419812, "test_loss": 0.0075708883941015045, "epoch": 123, "epoch_time": 60.77202582359314}
json_stats: {"train_loss": 0.011373289844770202, "test_loss": 0.007568805127436119, "epoch": 124, "epoch_time": 60.589436054229736}
json_stats: {"train_loss": 0.011084122930668176, "test_loss": 0.007566730865201126, "epoch": 125, "epoch_time": 59.737759828567505}
json_stats: {"train_loss": 0.010876875002400348, "test_loss": 0.007565253878636463, "epoch": 126, "epoch_time": 60.62230396270752}
json_stats: {"train_loss": 0.010810070632336041, "test_loss": 0.007562980376952678, "epoch": 127, "epoch_time": 61.28626298904419}
json_stats: {"train_loss": 0.010849000518974016, "test_loss": 0.007561176619608841, "epoch": 128, "epoch_time": 61.01345896720886}
json_stats: {"train_loss": 0.010590053579237844, "test_loss": 0.007559585960141357, "epoch": 129, "epoch_time": 62.86150097846985}
json_stats: {"train_loss": 0.011182864740485986, "test_loss": 0.007558616533839755, "epoch": 130, "epoch_time": 63.517667055130005}
json_stats: {"train_loss": 0.011007655050393647, "test_loss": 0.007557301574308109, "epoch": 131, "epoch_time": 107.11388802528381}
json_stats: {"train_loss": 0.010905745780469957, "test_loss": 0.007555018950264592, "epoch": 132, "epoch_time": 103.04196405410767}
json_stats: {"train_loss": 0.010890010007652183, "test_loss": 0.007554154901968045, "epoch": 133, "epoch_time": 66.00677585601807}
json_stats: {"train_loss": 0.01081693875935993, "test_loss": 0.007553342912756133, "epoch": 134, "epoch_time": 89.47927403450012}
json_stats: {"train_loss": 0.010705111500876094, "test_loss": 0.007551305727367546, "epoch": 135, "epoch_time": 70.41747212409973}
json_stats: {"train_loss": 0.011001927250868114, "test_loss": 0.007549235233372583, "epoch": 136, "epoch_time": 66.78413796424866}
json_stats: {"train_loss": 0.010913990561791237, "test_loss": 0.007548868087542236, "epoch": 137, "epoch_time": 89.86448383331299}
json_stats: {"train_loss": 0.010876569228010282, "test_loss": 0.007547426072892267, "epoch": 138, "epoch_time": 59.87146878242493}
json_stats: {"train_loss": 0.010817219683698443, "test_loss": 0.007547218072159447, "epoch": 139, "epoch_time": 58.7767219543457}
json_stats: {"train_loss": 0.011114153424622837, "test_loss": 0.007545708121986739, "epoch": 140, "epoch_time": 59.14676594734192}
json_stats: {"train_loss": 0.010816745986674158, "test_loss": 0.0075442120640577155, "epoch": 141, "epoch_time": 59.32294797897339}
json_stats: {"train_loss": 0.010894482066514827, "test_loss": 0.0075426396862026766, "epoch": 142, "epoch_time": 59.1199688911438}
json_stats: {"train_loss": 0.010997209133747866, "test_loss": 0.007540577430565533, "epoch": 143, "epoch_time": 58.82754111289978}
json_stats: {"train_loss": 0.010861878051723122, "test_loss": 0.007539767834413269, "epoch": 144, "epoch_time": 58.64775896072388}
json_stats: {"train_loss": 0.010522179617842157, "test_loss": 0.0075381818202789165, "epoch": 145, "epoch_time": 59.196223974227905}
json_stats: {"train_loss": 0.010840233518845506, "test_loss": 0.0075375142813057195, "epoch": 146, "epoch_time": 59.1923291683197}
json_stats: {"train_loss": 0.010839538130707172, "test_loss": 0.007536281745662993, "epoch": 147, "epoch_time": 59.508141040802}
json_stats: {"train_loss": 0.011156341356038062, "test_loss": 0.007534854048977928, "epoch": 148, "epoch_time": 58.9901909828186}
json_stats: {"train_loss": 0.010912482493074128, "test_loss": 0.007533754296687564, "epoch": 149, "epoch_time": 59.33787202835083}
json_stats: {"train_loss": 0.010654925994535602, "test_loss": 0.007532652574689257, "epoch": 150, "epoch_time": 59.022231101989746}
json_stats: {"train_loss": 0.010705792783049955, "test_loss": 0.007530992318492078, "epoch": 151, "epoch_time": 59.56153106689453}
json_stats: {"train_loss": 0.011027094773780654, "test_loss": 0.007530418177269669, "epoch": 152, "epoch_time": 58.61369013786316}
json_stats: {"train_loss": 0.010819935682106508, "test_loss": 0.007529034939968485, "epoch": 153, "epoch_time": 58.70984697341919}
json_stats: {"train_loss": 0.010846142235172607, "test_loss": 0.00752763533368844, "epoch": 154, "epoch_time": 59.00625205039978}
json_stats: {"train_loss": 0.010789463961147088, "test_loss": 0.007525783272905737, "epoch": 155, "epoch_time": 59.27442717552185}
json_stats: {"train_loss": 0.010668484824241469, "test_loss": 0.007524471689124653, "epoch": 156, "epoch_time": 59.30123996734619}
json_stats: {"train_loss": 0.010750962978120518, "test_loss": 0.007523137637885835, "epoch": 157, "epoch_time": 59.135891914367676}
json_stats: {"train_loss": 0.010684806700776178, "test_loss": 0.007522797134769351, "epoch": 158, "epoch_time": 58.84267711639404}
json_stats: {"train_loss": 0.010825569536931142, "test_loss": 0.007521352544865985, "epoch": 159, "epoch_time": 58.81525111198425}
json_stats: {"train_loss": 0.010787149111459416, "test_loss": 0.007520501445604619, "epoch": 160, "epoch_time": 59.54824090003967}
json_stats: {"train_loss": 0.0106792893413474, "test_loss": 0.007518540438010302, "epoch": 161, "epoch_time": 58.756333112716675}
json_stats: {"train_loss": 0.010568137777101978, "test_loss": 0.007518254938566743, "epoch": 162, "epoch_time": 59.17936897277832}
json_stats: {"train_loss": 0.010732915108313873, "test_loss": 0.007517875461898097, "epoch": 163, "epoch_time": 59.19582009315491}
json_stats: {"train_loss": 0.010701966505847555, "test_loss": 0.007516477595649158, "epoch": 164, "epoch_time": 59.46495294570923}
json_stats: {"train_loss": 0.010997958742476329, "test_loss": 0.007515382920275836, "epoch": 165, "epoch_time": 77.15315985679626}
json_stats: {"train_loss": 0.010649573252531429, "test_loss": 0.007514261849790705, "epoch": 166, "epoch_time": 95.31039094924927}
json_stats: {"train_loss": 0.010912124913249895, "test_loss": 0.007513577609436718, "epoch": 167, "epoch_time": 94.94902205467224}
json_stats: {"train_loss": 0.01078147639054805, "test_loss": 0.007512560757794278, "epoch": 168, "epoch_time": 97.72785711288452}
json_stats: {"train_loss": 0.010687087199320553, "test_loss": 0.007511198220331701, "epoch": 169, "epoch_time": 94.36500787734985}
json_stats: {"train_loss": 0.0106066559101381, "test_loss": 0.007510201294006859, "epoch": 170, "epoch_time": 96.16261792182922}
json_stats: {"train_loss": 0.010808321764377295, "test_loss": 0.007509328405909235, "epoch": 171, "epoch_time": 95.22213196754456}
json_stats: {"train_loss": 0.010858646832362172, "test_loss": 0.007508412328736574, "epoch": 172, "epoch_time": 70.19185400009155}
json_stats: {"train_loss": 0.010828102093125895, "test_loss": 0.007507927598705453, "epoch": 173, "epoch_time": 59.01319408416748}
json_stats: {"train_loss": 0.010965075212649054, "test_loss": 0.007506157076180341, "epoch": 174, "epoch_time": 65.25819683074951}
